id,type,src,dst,app,latency,message,ctime,size,buffer
138,LINK,0,173,17,1.002,Fog.Node.17,700,2000,17
139,LINK,0,173,18,1.002,Fog.Node.18,700,2000,18
140,LINK,0,118,19,1.002,Fog.Node.19,700,2000,19
121,LINK,41,40,0,1.00002,Fog.Node.0,701.00002,20,17
122,LINK,170,61,1,1.00002,Fog.Node.1,701.00002,20,18
123,LINK,113,32,2,1.00002,Fog.Node.2,701.00002,20,19
124,LINK,173,73,3,1.002,Fog.Node.3,701.002,2000,14
126,LINK,142,60,5,1.002,Fog.Node.5,701.002,2000,15
127,LINK,133,96,6,1.002,Fog.Node.6,701.002,2000,16
129,LINK,187,109,8,1.002,Fog.Node.8,701.002,2000,17
132,LINK,36,49,11,1.002,Fog.Node.11,701.002,2000,18
135,LINK,118,33,14,1.002,Fog.Node.14,701.002,2000,19
121,LINK,40,55,0,1.00002,Fog.Node.0,702.0000399999999,20,17
123,LINK,32,67,2,1.00002,Fog.Node.2,702.0000399999999,20,18
128,LINK,41,45,7,1.002,Fog.Node.7,702.0020199999999,2000,17
130,LINK,113,1,9,1.002,Fog.Node.9,702.0020199999999,2000,18
125,LINK,173,81,4,1.002,Fog.Node.4,702.0039999999999,2000,11
140,LINK,118,2,19,1.002,Fog.Node.19,702.0039999999999,2000,12
126,LINK,60,89,5,1.002,Fog.Node.5,702.0039999999999,2000,13
135,LINK,33,64,14,1.002,Fog.Node.14,702.0039999999999,2000,14
131,LINK,41,45,10,1.002,Fog.Node.10,703.0040199999999,2000,9
136,LINK,113,32,15,1.002,Fog.Node.15,703.0040199999999,2000,10
128,LINK,45,102,7,1.002,Fog.Node.7,703.0040199999999,2000,11
130,LINK,1,176,9,1.002,Fog.Node.9,703.0040199999999,2000,12
134,LINK,173,59,13,1.002,Fog.Node.13,703.0059999999999,2000,8
140,LINK,2,148,19,1.002,Fog.Node.19,703.0059999999999,2000,9
133,LINK,41,40,12,1.002,Fog.Node.12,704.0060199999998,2000,4
137,LINK,113,1,16,1.002,Fog.Node.16,704.0060199999998,2000,5
136,LINK,32,71,15,1.002,Fog.Node.15,704.0060199999998,2000,6
138,LINK,173,81,17,1.002,Fog.Node.17,704.0079999999998,2000,4
133,LINK,40,55,12,1.002,Fog.Node.12,705.0080199999998,2000,2
137,LINK,1,76,16,1.002,Fog.Node.16,705.0080199999998,2000,3
139,LINK,173,87,18,1.002,Fog.Node.18,705.0099999999998,2000,2
141,LINK,0,41,0,1.00002,Fog.Node.0,800,20,0
142,LINK,0,170,1,1.00002,Fog.Node.1,800,20,1
143,LINK,0,113,2,1.00002,Fog.Node.2,800,20,2
144,LINK,0,173,3,1.002,Fog.Node.3,800,2000,3
145,LINK,0,173,4,1.002,Fog.Node.4,800,2000,4
146,LINK,0,142,5,1.002,Fog.Node.5,800,2000,5
147,LINK,0,133,6,1.002,Fog.Node.6,800,2000,6
148,LINK,0,41,7,1.002,Fog.Node.7,800,2000,7
149,LINK,0,187,8,1.002,Fog.Node.8,800,2000,8
150,LINK,0,113,9,1.002,Fog.Node.9,800,2000,9
151,LINK,0,41,10,1.002,Fog.Node.10,800,2000,10
152,LINK,0,36,11,1.002,Fog.Node.11,800,2000,11
153,LINK,0,41,12,1.002,Fog.Node.12,800,2000,12
154,LINK,0,173,13,1.002,Fog.Node.13,800,2000,13
155,LINK,0,118,14,1.002,Fog.Node.14,800,2000,14
156,LINK,0,113,15,1.002,Fog.Node.15,800,2000,15
157,LINK,0,113,16,1.002,Fog.Node.16,800,2000,16
158,LINK,0,173,17,1.002,Fog.Node.17,800,2000,17
159,LINK,0,173,18,1.002,Fog.Node.18,800,2000,18
160,LINK,0,118,19,1.002,Fog.Node.19,800,2000,19
141,LINK,41,40,0,1.00002,Fog.Node.0,801.00002,20,17
142,LINK,170,61,1,1.00002,Fog.Node.1,801.00002,20,18
